"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","description"
"8546",6.60524665072155e-14,2.13040972204098,0.73,0.265,1.34496032301992e-09,"8","elmo1","engulfment and cell motility 1 (ced-12 homolog, C. elegans) [Source:ZFIN;Acc:ZDB-GENE-040426-2069]"
"8547",6.76655845256688e-14,2.2464523055826,0.622,0.192,1.37780663211167e-09,"8","upf3a","UPF3A regulator of nonsense mediated mRNA decay [Source:NCBI gene;Acc:566608]"
"8548",8.32339290486872e-14,2.07223625446301,0.541,0.136,1.69480926328937e-09,"8","xpr1a","xenotropic and polytropic retrovirus receptor 1a [Source:ZFIN;Acc:ZDB-GENE-060503-362]"
"8549",1.68193343894867e-13,2.3636503336057,0.432,0.083,3.42475286838728e-09,"8","lrp1ba.1",NA
"8550",2.01290439387959e-13,2.02749726085389,0.568,0.155,4.09867592681761e-09,"8","grin1a","glutamate receptor, ionotropic, N-methyl D-aspartate 1a [Source:ZFIN;Acc:ZDB-GENE-051202-1]"
"8551",2.75240622157289e-13,1.69582699187785,0.378,0.067,5.60444954836673e-09,"8","vash2","vasohibin 2 [Source:ZFIN;Acc:ZDB-GENE-041014-355]"
"8552",3.53538152007625e-13,1.7151245692834,0.405,0.076,7.19874385117925e-09,"8","pou2f2a.1",NA
"8553",6.86556139263797e-13,2.27398410278277,0.162,0.012,1.39796561076894e-08,"8","ENSDARG00000098203",NA
"8554",1.62394646282822e-12,2.4036202821071,0.486,0.121,3.30667978761082e-08,"8","atp2b3b","ATPase plasma membrane Ca2+ transporting 3b [Source:ZFIN;Acc:ZDB-GENE-080409-2]"
"8555",1.67015516034866e-12,1.27234727053469,0.189,0.017,3.40076993750194e-08,"8","CU468723.4","NULL"
"8556",3.47616039583947e-12,2.07568679254516,0.216,0.024,7.07815779800832e-08,"8","prkg1a","protein kinase cGMP-dependent 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1308]"
"8557",3.66841515791648e-12,2.06879301992561,0.297,0.045,7.46962694454954e-08,"8","cntn2","contactin 2 [Source:ZFIN;Acc:ZDB-GENE-990630-12]"
"8558",3.82161676680946e-12,1.96000454148225,0.595,0.191,7.78157606057742e-08,"8","fgf13a","fibroblast growth factor 13a [Source:ZFIN;Acc:ZDB-GENE-041114-101]"
"8559",3.97970434534498e-12,2.04752951916258,0.784,0.372,8.10347398799144e-08,"8","iqsec1b","IQ motif and Sec7 domain ArfGEF 1b [Source:ZFIN;Acc:ZDB-GENE-120813-1]"
"8560",4.14603851252505e-12,2.18315949801358,0.838,0.519,8.44216361920351e-08,"8","unc5a","unc-5 netrin receptor A [Source:ZFIN;Acc:ZDB-GENE-080219-19]"
"8561",6.92342553504946e-12,0.970670883902426,0.108,0.005,1.40974790744677e-07,"8","PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1a [Source:NCBI gene;Acc:563621]"
"8562",7.2947163377212e-12,1.57752435429682,0.297,0.046,1.48535014068679e-07,"8","snx17","sorting nexin 17 [Source:NCBI gene;Acc:568263]"
"8563",1.05620769274761e-11,1.71784256204321,0.514,0.134,2.15065010397269e-07,"8","mcama","melanoma cell adhesion molecule a [Source:ZFIN;Acc:ZDB-GENE-090218-29]"
"8564",2.06561992486549e-11,1.99574972493461,0.351,0.068,4.20601529101111e-07,"8","slc1a6","solute carrier family 1 member 6 [Source:ZFIN;Acc:ZDB-GENE-071004-45]"
"8565",2.1594981435229e-11,1.54972930181586,0.703,0.275,4.39717011984132e-07,"8","diaph2","diaphanous-related formin 2 [Source:ZFIN;Acc:ZDB-GENE-090115-1]"
"8566",2.34184850402191e-11,2.21504860118864,0.514,0.15,4.76847192388941e-07,"8","cep85l","centrosomal protein 85, like [Source:ZFIN;Acc:ZDB-GENE-041014-309]"
"8567",3.42495305264713e-11,1.46868755561309,0.838,0.374,6.97388940580009e-07,"8","gnao1a","guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O, a [Source:ZFIN;Acc:ZDB-GENE-040426-1757]"
"8568",4.07270795157309e-11,2.15331835066008,0.405,0.092,8.29284793099313e-07,"8","GRIK2","glutamate receptor, ionotropic, kainate 2 [Source:NCBI gene;Acc:556013]"
"8569",4.12675537960625e-11,1.9744221522144,0.297,0.051,8.40289930395424e-07,"8","ksr1b","kinase suppressor of ras 1b [Source:ZFIN;Acc:ZDB-GENE-040724-45]"
"8570",4.22156812661267e-11,2.00987865018594,0.378,0.08,8.59595701940872e-07,"8","kiaa1549la","KIAA1549-like a [Source:ZFIN;Acc:ZDB-GENE-061207-55]"
"8571",6.85465809213744e-11,1.86792485571565,0.405,0.093,1.39574548072102e-06,"8","prox1a","prospero homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-980526-397]"
"8572",9.61471458726848e-11,1.4453193042265,0.216,0.027,1.95774818425961e-06,"8","kiss1rb","KISS1 receptor b [Source:ZFIN;Acc:ZDB-GENE-060526-54]"
"8573",1.11842382823675e-10,1.66165741048453,0.514,0.149,2.27733459905567e-06,"8","fbrsl1","fibrosin-like 1 [Source:ZFIN;Acc:ZDB-GENE-070705-487]"
"8574",1.14350962906165e-10,1.28518303510914,0.135,0.01,2.32841430669533e-06,"8","tmem229b","transmembrane protein 229B [Source:NCBI gene;Acc:767735]"
"8575",1.32155371832047e-10,1.4449196723335,0.676,0.219,2.69094768124415e-06,"8","si:dkeyp-72h1.1","si:dkeyp-72h1.1 [Source:ZFIN;Acc:ZDB-GENE-050208-447]"
"8576",1.34856040009667e-10,1.9434871617509,0.324,0.061,2.74593868667684e-06,"8","tmcc3","transmembrane and coiled-coil domain family 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1811]"
"8577",1.48371106250123e-10,0.884543904792331,0.135,0.01,3.021132465465e-06,"8","gfra1b","gdnf family receptor alpha 1b [Source:ZFIN;Acc:ZDB-GENE-010226-3]"
"8578",1.57440473474834e-10,1.55889514931258,0.162,0.015,3.20580292089458e-06,"8","chn2","chimerin 2 [Source:ZFIN;Acc:ZDB-GENE-091020-5]"
"8579",1.65504942684875e-10,1.45270288525796,0.189,0.021,3.37001164294942e-06,"8","gpsm2l","G protein signaling modulator 2, like [Source:ZFIN;Acc:ZDB-GENE-041010-223]"
"8580",3.61752152351305e-10,1.54258454550059,0.216,0.029,7.36599732617728e-06,"8","rxfp2a","relaxin family peptide receptor 2a [Source:ZFIN;Acc:ZDB-GENE-040426-1225]"
"8581",4.38847807392381e-10,1.9358189118709,0.297,0.055,8.93581905412366e-06,"8","plxnb1a","plexin b1a [Source:ZFIN;Acc:ZDB-GENE-050302-63]"
"8582",4.67040038817317e-10,1.58305917499533,0.459,0.125,9.50986927039821e-06,"8","gria1a","glutamate receptor, ionotropic, AMPA 1a [Source:ZFIN;Acc:ZDB-GENE-020125-1]"
"8583",5.40723382803931e-10,1.71065903846406,0.703,0.306,1.10102095206536e-05,"8","auts2a","activator of transcription and developmental regulator AUTS2 a [Source:ZFIN;Acc:ZDB-GENE-030616-571]"
"8584",5.95300692065935e-10,1.7739395194573,0.703,0.313,1.21215126918466e-05,"8","nlgn3a","neuroligin 3a [Source:ZFIN;Acc:ZDB-GENE-071219-1]"
"8585",6.39808565194496e-10,1.7901527131005,0.351,0.078,1.30277820044903e-05,"8","pag1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:ZFIN;Acc:ZDB-GENE-060503-586]"
"8586",8.89835547613807e-10,2.09049543606553,0.541,0.193,1.81188314205123e-05,"8","stk39","serine threonine kinase 39 [Source:ZFIN;Acc:ZDB-GENE-140106-194]"
"8587",1.03761892106482e-09,1.7315017330201,0.27,0.046,2.11279964707219e-05,"8","rgs16","regulator of G protein signaling 16 [Source:ZFIN;Acc:ZDB-GENE-050417-393]"
"8588",1.05033468064572e-09,1.61909382498734,0.568,0.208,2.13869147673082e-05,"8","fam49al","family with sequence similarity 49 member A, like [Source:ZFIN;Acc:ZDB-GENE-040801-125]"
"8589",1.23168978454609e-09,1.38615936057408,0.541,0.171,2.50796673929274e-05,"8","vav2","vav 2 guanine nucleotide exchange factor [Source:ZFIN;Acc:ZDB-GENE-091204-420]"
"8590",1.40172295179697e-09,1.53602662894525,0.568,0.195,2.85418827444898e-05,"8","grid1a","glutamate receptor, ionotropic, delta 1a [Source:ZFIN;Acc:ZDB-GENE-120411-28]"
"8591",1.46659487437416e-09,2.24559170762935,0.432,0.126,2.98628048320067e-05,"8","mark3b","MAP/microtubule affinity-regulating kinase 3b [Source:ZFIN;Acc:ZDB-GENE-060929-80]"
"8592",1.5278219362355e-09,1.03149825846667,0.459,0.122,3.11095102656273e-05,"8","GRIK3","glutamate receptor ionotropic, kainate 3 [Source:NCBI gene;Acc:100334689]"
"8593",1.72620419925141e-09,1.48739146784781,0.811,0.491,3.51489699051572e-05,"8","ctnna2","catenin (cadherin-associated protein), alpha 2 [Source:NCBI gene;Acc:567500]"
"8594",2.31760221183349e-09,1.91859248102554,0.432,0.124,4.71910162373535e-05,"8","fam13b","family with sequence similarity 13 member B [Source:ZFIN;Acc:ZDB-GENE-030131-4913]"
"8595",2.40059965243484e-09,1.93269760202902,0.459,0.142,4.88810101228782e-05,"8","phactr3b","phosphatase and actin regulator 3b [Source:ZFIN;Acc:ZDB-GENE-050522-156]"
"8596",2.49647909755214e-09,1.61633780835529,0.595,0.233,5.08333073843566e-05,"8","cadm1a","cell adhesion molecule 1a [Source:ZFIN;Acc:ZDB-GENE-080505-2]"
"8597",2.56923891877863e-09,1.70549929909097,0.486,0.158,5.23148428641705e-05,"8","fto","FTO alpha-ketoglutarate dependent dioxygenase [Source:ZFIN;Acc:ZDB-GENE-061108-1]"
"8598",2.81445341345711e-09,1.4582496889851,0.162,0.018,5.73079004048136e-05,"8","fer","fer (fps/fes related) tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-060526-234]"
"8599",3.54020894727512e-09,1.25679906311325,0.351,0.078,7.2085734584416e-05,"8","wnt11","wingless-type MMTV integration site family, member 11 [Source:ZFIN;Acc:ZDB-GENE-980526-249]"
"8600",3.58436840655519e-09,1.37326589147741,0.108,0.008,7.29849094942767e-05,"8","PCP4","Purkinje cell protein 4 [Source:HGNC Symbol;Acc:HGNC:8742]"
"8601",3.95073022750192e-09,1.52234568876589,0.297,0.061,8.0444768892394e-05,"8","adgrb1b","adhesion G protein-coupled receptor B1b [Source:ZFIN;Acc:ZDB-GENE-081031-45]"
"8602",4.21435257967909e-09,1.75307033550442,0.243,0.041,8.58126472274257e-05,"8","lrfn5a","leucine rich repeat and fibronectin type III domain containing 5a [Source:ZFIN;Acc:ZDB-GENE-080327-17]"
"8603",4.39444666777553e-09,1.68705643383554,0.378,0.092,8.94797230492453e-05,"8","nptx1l","neuronal pentraxin 1 like [Source:ZFIN;Acc:ZDB-GENE-040426-2418]"
"8604",4.6190229650867e-09,1.255075482053,0.216,0.032,9.40525456150955e-05,"8","lrp2a","low density lipoprotein receptor-related protein 2a [Source:ZFIN;Acc:ZDB-GENE-050119-2]"
"8605",5.43361354266616e-09,1.58334118360454,0.676,0.298,0.000110639238955768,"8","ctnnb1","catenin (cadherin-associated protein), beta 1 [Source:NCBI gene;Acc:30265]"
"8606",7.03065982682913e-09,1.38324523552849,0.297,0.059,0.000143158295393895,"8","necab1","N-terminal EF-hand calcium binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-050417-395]"
"8607",7.55667557719594e-09,2.06988546833588,0.351,0.087,0.000153869028102864,"8","sez6b","seizure related 6 homolog b [Source:ZFIN;Acc:ZDB-GENE-110628-3]"
"8608",8.93994716927694e-09,1.50655989025885,0.216,0.033,0.000182035204260817,"8","pnoca","prepronociceptin a [Source:ZFIN;Acc:ZDB-GENE-101229-1]"
"8609",1.03388651532515e-08,1.1472969019485,0.514,0.161,0.000210519972250508,"8","mgat4c","mgat4 family member C [Source:ZFIN;Acc:ZDB-GENE-091204-429]"
"8610",1.23433994797212e-08,1.79444302613771,0.541,0.208,0.000251336300206082,"8","kidins220b","kinase D-interacting substrate 220b [Source:NCBI gene;Acc:335881]"
"8611",1.50624552969559e-08,1.57846931450364,0.432,0.132,0.000306701714756616,"8","sipa1l2","signal-induced proliferation-associated 1 like 2 [Source:ZFIN;Acc:ZDB-GENE-050208-66]"
"8612",1.57006979597897e-08,1.79781155924659,0.243,0.044,0.000319697611857238,"8","carmil3","capping protein regulator and myosin 1 linker 3 [Source:ZFIN;Acc:ZDB-GENE-070912-183]"
"8613",1.57655317150938e-08,1.72641206307775,0.351,0.088,0.000321017756782739,"8","ppp3cca","protein phosphatase 3, catalytic subunit, gamma isozyme, a [Source:ZFIN;Acc:ZDB-GENE-030829-36]"
"8614",1.66458406118145e-08,2.09122814279306,0.405,0.117,0.000338942606537767,"8","BX248501.2","NULL"
"8615",1.87171075784598e-08,1.63539349544497,0.27,0.054,0.000381117744512599,"8","magi3b","membrane associated guanylate kinase, WW and PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-060503-301]"
"8616",1.96665017271402e-08,1.31770827355983,0.324,0.075,0.000400449308168029,"8","RYR2","ryanodine receptor 2a (cardiac) [Source:NCBI gene;Acc:100126126]"
"8617",2.04591024565967e-08,1.40679573841244,0.351,0.088,0.000416588244221223,"8","grk3","G protein-coupled receptor kinase 3 [Source:ZFIN;Acc:ZDB-GENE-030616-382]"
"8618",2.20005420493381e-08,1.43171238899732,0.324,0.078,0.000447975037208622,"8","mao","monoamine oxidase [Source:NCBI gene;Acc:404730]"
"8619",4.11825676754385e-08,1.6562815656748,0.405,0.122,0.000838559443007279,"8","hipk2","homeodomain interacting protein kinase 2 [Source:ZFIN;Acc:ZDB-GENE-031125-4]"
"8620",5.12181836954129e-08,1.19506154543183,0.162,0.021,0.001042904656406,"8","fgfrl1b","fibroblast growth factor receptor like 1b [Source:ZFIN;Acc:ZDB-GENE-050201-3]"
"8621",5.22266555678466e-08,1.20598809248043,0.162,0.021,0.00106343916067249,"8","inhbab","inhibin subunit beta Ab [Source:ZFIN;Acc:ZDB-GENE-050525-2]"
"8622",6.29711653730299e-08,1.84706014076317,0.27,0.058,0.00128221886932564,"8","kifc3","kinesin family member C3 [Source:ZFIN;Acc:ZDB-GENE-030131-3724]"
"8623",6.99283493030401e-08,1.52429318714572,0.189,0.029,0.0014238810485085,"8","syt13","synaptotagmin XIII [Source:ZFIN;Acc:ZDB-GENE-050417-135]"
"8624",7.86604848185703e-08,1.26796788421747,0.216,0.037,0.00160168479187573,"8","tcf7l1b","transcription factor 7 like 1b [Source:NCBI gene;Acc:30556]"
"8625",9.05759187052587e-08,1.34716176559726,0.432,0.14,0.00184430685667648,"8","klhl29","kelch-like family member 29 [Source:ZFIN;Acc:ZDB-GENE-121114-1]"
"8626",1.02674946464143e-07,1.29943712213529,0.459,0.147,0.00209066725990288,"8","trpm3","transient receptor potential cation channel, subfamily M, member 3 [Source:ZFIN;Acc:ZDB-GENE-060531-95]"
"8627",1.16701117937267e-07,1.05224208852967,0.73,0.321,0.00237626816343863,"8","gpm6ab","glycoprotein M6Ab [Source:ZFIN;Acc:ZDB-GENE-030710-8]"
"8628",1.3371148513863e-07,1.50578991373851,0.351,0.094,0.00272263326039278,"8","znf827","zinc finger protein 827 [Source:ZFIN;Acc:ZDB-GENE-080728-3]"
"8629",1.41452681231198e-07,1.73121925825448,0.243,0.05,0.00288025949522965,"8","c1qtnf4","C1q and TNF related 4 [Source:ZFIN;Acc:ZDB-GENE-050417-198]"
"8630",1.52978101801433e-07,1.57298669865999,0.216,0.039,0.00311494010888078,"8","gfra4a","GDNF family receptor alpha 4a [Source:ZFIN;Acc:ZDB-GENE-080402-10]"
"8631",1.57573341332362e-07,1.79002753546387,0.351,0.098,0.00320850837620955,"8","bach2b","BTB and CNC homology 1, basic leucine zipper transcription factor 2b [Source:ZFIN;Acc:ZDB-GENE-041001-139]"
"8632",1.59319171612395e-07,1.84404633160562,0.351,0.1,0.00324405697237158,"8","aglb","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase b [Source:ZFIN;Acc:ZDB-GENE-050309-54]"
"8633",1.6505120266897e-07,1.6041373780998,0.162,0.023,0.00336077258874556,"8","celsr3","cadherin, EGF LAG seven-pass G-type receptor 3 [Source:ZFIN;Acc:ZDB-GENE-070122-3]"
"8634",1.77033381075042e-07,1.27551494047404,0.189,0.031,0.00360475370545,"8","lingo2a","leucine rich repeat and Ig domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-080327-19]"
"8635",1.88436527836722e-07,1.27951088189702,0.108,0.01,0.00383694457981133,"8","scube2","signal peptide, CUB domain, EGF-like 2 [Source:NCBI gene;Acc:503728]"
"8636",2.11089339060654e-07,1.32956591157718,0.514,0.18,0.00429820112195304,"8","sox6","SRY-box transcription factor 6 [Source:ZFIN;Acc:ZDB-GENE-081120-6]"
"8637",2.332025805184e-07,1.16150049842796,0.189,0.031,0.00474847094451566,"8","tnfrsf19","tumor necrosis factor receptor superfamily, member 19 [Source:ZFIN;Acc:ZDB-GENE-030131-6760]"
"8638",2.45090425862471e-07,1.42953286873292,0.595,0.247,0.00499053125141163,"8","gpm6aa","glycoprotein M6Aa [Source:ZFIN;Acc:ZDB-GENE-030710-7]"
"8639",2.84046261735485e-07,1.75253438875331,0.568,0.262,0.00578374998145795,"8","cadpsa","Ca2+-dependent activator protein for secretion a [Source:ZFIN;Acc:ZDB-GENE-030616-525]"
"8640",3.15623117079671e-07,1.11105393907247,0.162,0.024,0.00642671790997627,"8","rgs19","regulator of G protein signaling 19 [Source:ZFIN;Acc:ZDB-GENE-080723-72]"
"8641",3.67842335598988e-07,1.29279954902304,0.135,0.017,0.0074900056374666,"8","serpind1","serpin peptidase inhibitor, clade D (heparin cofactor), member 1 [Source:ZFIN;Acc:ZDB-GENE-030711-2]"
"8642",3.90583470829336e-07,2.02141522393159,0.622,0.302,0.00795306063302694,"8","islr2","immunoglobulin superfamily containing leucine-rich repeat 2 [Source:ZFIN;Acc:ZDB-GENE-050320-95]"
"8643",3.97512432627273e-07,1.17922994133805,0.189,0.032,0.00809414815315654,"8","cacna1ia","calcium voltage-gated channel subunit alpha1 Ia [Source:ZFIN;Acc:ZDB-GENE-060503-324]"
"8644",4.19246871490679e-07,1.57296159639884,0.486,0.188,0.00853670479729321,"8","DOCK4","si:dkey-81e3.1 [Source:ZFIN;Acc:ZDB-GENE-120703-34]"
"8645",4.73627394730632e-07,1.2360696616941,0.135,0.017,0.00964400101150512,"8","mmp17a","matrix metallopeptidase 17a [Source:ZFIN;Acc:ZDB-GENE-070820-2]"
"8646",4.77598226443597e-07,1.65558123876245,0.324,0.089,0.00972485508684453,"8","slc18a3b","solute carrier family 18 member 3b [Source:NCBI gene;Acc:394082]"
"8647",5.3406133146886e-07,1.89060689381435,0.324,0.091,0.0108745568313689,"8","ctnnd2a","catenin (cadherin-associated protein), delta 2a [Source:ZFIN;Acc:ZDB-GENE-030616-60]"
"8648",5.77203641836299e-07,1.60412182610026,0.432,0.155,0.0117530205550707,"8","scrib","scribble planar cell polarity protein [Source:NCBI gene;Acc:368473]"
"8649",6.16923307841044e-07,0.686618969254402,0.108,0.011,0.0125617923942593,"8","AL929217.1","gamma-aminobutyric acid receptor subunit pi-like [Source:NCBI gene;Acc:562831]"
"8650",6.29867452130555e-07,1.08839058920569,0.784,0.547,0.0128253610602824,"8","ank2b","ankyrin 2b, neuronal [Source:ZFIN;Acc:ZDB-GENE-041010-165]"
"8651",6.39621406682685e-07,0.984520841642197,0.108,0.011,0.0130239710828728,"8","kiss1ra","KISS1 receptor a [Source:ZFIN;Acc:ZDB-GENE-070912-521]"
"8652",7.13583284936407e-07,1.25986528766902,0.459,0.169,0.0145299828478751,"8","gnai2a","guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2a [Source:ZFIN;Acc:ZDB-GENE-030131-8365]"
"8653",7.17425005180158e-07,1.14991676175318,0.27,0.063,0.0146082079554784,"8","trhde.2","thyrotropin releasing hormone degrading enzyme, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070705-89]"
"8654",7.68731387280617e-07,1.41824069383939,0.486,0.199,0.0156529085078079,"8","cadpsb","Ca2+-dependent activator protein for secretion b [Source:ZFIN;Acc:ZDB-GENE-110621-2]"
"8655",8.14032196345374e-07,1.08206021722181,0.351,0.103,0.0165753235819845,"8","gpc3","glypican 3 [Source:NCBI gene;Acc:387365]"
"8656",8.26273867187555e-07,1.11937285341418,0.486,0.188,0.016824588483673,"8","cacna2d2a","calcium channel, voltage-dependent, alpha 2/delta subunit 2a [Source:ZFIN;Acc:ZDB-GENE-050320-71]"
"8657",8.5614756085323e-07,1.15090270595223,0.297,0.078,0.0174328766340935,"8","lhfpl3","LHFPL tetraspan subfamily member 3 [Source:NCBI gene;Acc:445050]"
"8658",8.77587308208786e-07,1.25803158808057,0.676,0.388,0.0178694327697473,"8","nbeaa","neurobeachin a [Source:ZFIN;Acc:ZDB-GENE-050320-68]"
"8659",1.12405198045802e-06,1.9629904781992,0.486,0.222,0.0228879464260861,"8","mbnl3","muscleblind-like splicing regulator 3 [Source:ZFIN;Acc:ZDB-GENE-081002-3]"
"8660",1.21919891282822e-06,1.03649051277419,0.27,0.065,0.0248253282630083,"8","acap3b","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3b [Source:ZFIN;Acc:ZDB-GENE-070209-274]"
"8661",1.22104978083912e-06,1.32531142001057,0.676,0.361,0.0248630156374462,"8","sulf2b","sulfatase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-775]"
"8662",1.26620155058536e-06,1.46001179558268,0.135,0.019,0.0257823959730192,"8","rp1l1a","rp1 like 1a [Source:ZFIN;Acc:ZDB-GENE-120711-1]"
"8663",1.30342667655141e-06,1.36303485953167,0.486,0.196,0.0265403739879399,"8","kcnh3","potassium voltage-gated channel, subfamily H (eag-related), member 3 [Source:ZFIN;Acc:ZDB-GENE-070912-23]"
"8664",1.37155261381244e-06,1.29970633541285,0.459,0.183,0.0279275543224489,"8","aopep","aminopeptidase O (putative) [Source:ZFIN;Acc:ZDB-GENE-070410-115]"
"8665",1.42565691383641e-06,1.01271543893171,0.568,0.243,0.0290292260795369,"8","celf4","CUGBP, Elav-like family member 4 [Source:NCBI gene;Acc:436835]"
"8666",1.46185207522734e-06,1.75302513752094,0.459,0.191,0.0297662319557791,"8","dscama","Down syndrome cell adhesion molecule a [Source:ZFIN;Acc:ZDB-GENE-050310-7]"
"8667",1.64831815189214e-06,1.93638998578582,0.568,0.263,0.0335630542088278,"8","TENM2.1",NA
"8668",1.78759284165831e-06,1.47675734145763,0.162,0.027,0.0363989654418465,"8","tbc1d32","TBC1 domain family, member 32 [Source:NCBI gene;Acc:566474]"
"8669",1.85863309512161e-06,1.20035702730201,0.216,0.045,0.0378454870828661,"8","palmdb","palmdelphin b [Source:ZFIN;Acc:ZDB-GENE-090713-3]"
"8670",1.93794890044268e-06,1.47757528961274,0.432,0.168,0.0394605155108139,"8","tmem131l","transmembrane 131 like [Source:ZFIN;Acc:ZDB-GENE-030131-6110]"
"8671",2.12184829980539e-06,1.23114057134764,0.216,0.046,0.0432050750806373,"8","dock4b","dedicator of cytokinesis 4b [Source:ZFIN;Acc:ZDB-GENE-060130-74]"
"8672",2.2421260579136e-06,1.51387598192712,0.351,0.111,0.0456541707912367,"8","pcbp3","poly(rC) binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-050522-157]"
"8673",2.78299619506248e-06,1.9315794643858,0.351,0.121,0.0566673685238621,"8","dip2ba","disco-interacting protein 2 homolog Ba [Source:NCBI gene;Acc:405899]"
"8674",2.78299619506248e-06,1.9315794643858,0.351,0.121,0.0566673685238621,"8","dip2ba","disco-interacting protein 2 homolog Bb [Source:NCBI gene;Acc:568954]"
"8675",2.80344590471324e-06,1.24872835216507,0.108,0.013,0.0570837655117711,"8","si:dkeyp-117b11.2","si:dkeyp-117b11.2 [Source:ZFIN;Acc:ZDB-GENE-081104-454]"
"8676",2.84398662253484e-06,1.85313733169762,0.243,0.06,0.0579092556080545,"8","xkr6a","XK, Kell blood group complex subunit-related family, member 6a [Source:ZFIN;Acc:ZDB-GENE-131121-106]"
